SensorId; TimeStamp (s); FrameNumber; AccX (g); AccY (g); AccZ (g); GyroX (deg/s); GyroY (deg/s); GyroZ (deg/s); MagX (uT); MagY (uT); MagZ (uT); EulerX (deg); EulerY (deg); EulerZ (deg); QuatW; QuatX; QuatY; QuatZ; LinAccX (g); LinAccY (g); LinAccZ (g)
1.0000;1.1400;114.0000;-0.1970;-0.1344;-1.0574;-25.3620;11.2587;-5.5153;0.0000;0.0000;0.0000;5.5508;-6.7158;-60.6985;1.0000;0.0000;0.0000;0.0000;0.0793;0.0369;0.0691
1.0000;1.1500;115.0000;-0.1829;-0.0450;-0.9616;-23.5939;9.8784;-8.2131;0.0000;0.0000;0.0000;5.3225;-6.6127;-60.7713;1.0000;0.0000;0.0000;0.0000;0.0671;-0.0487;-0.0273
1.0000;1.1600;116.0000;-0.1421;-0.0642;-0.9464;-31.6125;17.0542;-13.9626;0.0000;0.0000;0.0000;5.0206;-6.4302;-60.8958;1.0000;0.0000;0.0000;0.0000;0.0288;-0.0248;-0.0431
1.0000;1.1700;117.0000;-0.0813;-0.0253;-0.9419;-34.0263;22.4407;-13.0296;0.0000;0.0000;0.0000;4.6926;-6.1956;-61.0073;1.0000;0.0000;0.0000;0.0000;-0.0282;-0.0581;-0.0485
1.0000;1.1800;118.0000;-0.0536;-0.0243;-0.9627;-37.0567;26.6636;-13.2927;0.0000;0.0000;0.0000;4.3339;-5.9193;-61.1195;1.0000;0.0000;0.0000;0.0000;-0.0514;-0.0532;-0.0288
1.0000;1.1900;119.0000;0.0189;-0.0173;-1.0160;-39.5314;29.3083;-15.6811;0.0000;0.0000;0.0000;3.9522;-5.6157;-61.2554;1.0000;0.0000;0.0000;0.0000;-0.1187;-0.0537;0.0235
1.0000;1.2000;120.0000;0.0186;-0.0200;-1.0282;-36.3046;25.8825;-8.7963;0.0000;0.0000;0.0000;3.5954;-5.3440;-61.3255;1.0000;0.0000;0.0000;0.0000;-0.1135;-0.0447;0.0348
1.0000;1.2100;121.0000;-0.0378;-0.0574;-1.0344;-38.2940;30.2185;-13.5681;0.0000;0.0000;0.0000;3.2231;-5.0343;-61.4435;1.0000;0.0000;0.0000;0.0000;-0.0522;-0.0010;0.0402
1.0000;1.2200;122.0000;0.0255;-0.1008;-1.1595;-45.2538;38.2666;-22.6101;0.0000;0.0000;0.0000;2.7880;-4.6403;-61.6498;1.0000;0.0000;0.0000;0.0000;-0.1088;0.0493;0.1643
1.0000;1.2300;123.0000;0.0021;-0.1029;-1.0910;-70.2296;11.5980;-12.1893;0.0000;0.0000;0.0000;2.0950;-4.5190;-61.7668;1.0000;0.0000;0.0000;0.0000;-0.0814;0.0615;0.0950
1.0000;1.2400;124.0000;-0.0744;-0.0380;-0.9541;-97.5703;7.2503;0.7110;0.0000;0.0000;0.0000;1.1186;-4.4467;-61.7576;1.0000;0.0000;0.0000;0.0000;-0.0036;0.0117;-0.0425
1.0000;1.2500;125.0000;-0.0962;0.0432;-0.8967;-172.5299;2.0948;12.3997;0.0000;0.0000;0.0000;-0.6182;-4.4276;-61.6326;1.0000;0.0000;0.0000;0.0000;0.0188;-0.0446;-0.1003
1.0000;1.2600;126.0000;-0.1736;0.1004;-0.9447;-222.2330;10.6018;12.3383;0.0000;0.0000;0.0000;-2.8497;-4.3182;-61.5124;1.0000;0.0000;0.0000;0.0000;0.0974;-0.0659;-0.0517
1.0000;1.2700;127.0000;-0.2377;0.1369;-0.9800;-251.4821;22.9999;-5.1291;0.0000;0.0000;0.0000;-5.3595;-4.0934;-61.5806;1.0000;0.0000;0.0000;0.0000;0.1647;-0.0602;-0.0143
1.0000;1.2800;128.0000;-0.1460;0.2025;-0.9530;-257.2233;39.2472;-18.5167;0.0000;0.0000;0.0000;-7.9160;-3.7250;-61.8108;1.0000;0.0000;0.0000;0.0000;0.0785;-0.0817;-0.0373
1.0000;1.2900;129.0000;-0.1422;0.2479;-0.9519;-250.7993;44.2904;-17.8884;0.0000;0.0000;0.0000;-10.4088;-3.3166;-62.0585;1.0000;0.0000;0.0000;0.0000;0.0816;-0.0834;-0.0326
1.0000;1.3000;130.0000;-0.1428;0.2536;-0.9945;-221.9108;54.2347;-27.0843;0.0000;0.0000;0.0000;-12.6082;-2.8413;-62.4333;1.0000;0.0000;0.0000;0.0000;0.0899;-0.0492;0.0171
1.0000;1.3100;131.0000;-0.0754;0.2403;-1.0792;-173.4455;69.0695;-37.3721;0.0000;0.0000;0.0000;-14.3194;-2.2573;-62.9586;1.0000;0.0000;0.0000;0.0000;0.0321;-0.0034;0.1087
1.0000;1.3200;132.0000;0.0223;0.2484;-1.1234;-116.5174;68.1829;-39.0418;0.0000;0.0000;0.0000;-15.4655;-1.6990;-63.5118;1.0000;0.0000;0.0000;0.0000;-0.0555;0.0116;0.1584
1.0000;1.3300;133.0000;0.0917;0.2418;-1.1895;-54.0217;48.5727;-29.5559;0.0000;0.0000;0.0000;-15.9947;-1.3118;-63.9283;1.0000;0.0000;0.0000;0.0000;-0.1168;0.0314;0.2279
1.0000;1.3400;134.0000;0.1255;0.2468;-0.9826;14.4925;12.8485;-12.6515;0.0000;0.0000;0.0000;-15.8464;-1.2230;-64.0853;1.0000;0.0000;0.0000;0.0000;-0.1471;0.0272;0.0211
1.0000;1.3500;135.0000;0.0940;0.2397;-1.0626;22.5133;-3.4664;-6.1174;0.0000;0.0000;0.0000;-15.6133;-1.2619;-64.1365;1.0000;0.0000;0.0000;0.0000;-0.1157;0.0313;0.1003
1.0000;1.3600;136.0000;0.0559;0.2267;-0.9963;46.6801;0.1820;-1.3304;0.0000;0.0000;0.0000;-15.1462;-1.2637;-64.1497;1.0000;0.0000;0.0000;0.0000;-0.0781;0.0377;0.0321
1.0000;1.3700;137.0000;-0.0347;0.2064;-0.9522;55.5777;21.7816;6.2350;0.0000;0.0000;0.0000;-14.5905;-1.0372;-64.1452;1.0000;0.0000;0.0000;0.0000;0.0149;0.0491;-0.0144
1.0000;1.3800;138.0000;-0.0089;0.1952;-1.0245;61.8276;25.4526;11.5915;0.0000;0.0000;0.0000;-13.9730;-0.7620;-64.0958;1.0000;0.0000;0.0000;0.0000;-0.0060;0.0502;0.0552
1.0000;1.3900;139.0000;-0.0572;0.1951;-0.9877;52.0100;2.9101;5.3912;0.0000;0.0000;0.0000;-13.4535;-0.7209;-64.0504;1.0000;0.0000;0.0000;0.0000;0.0446;0.0406;0.0160
1.0000;1.4000;140.0000;-0.1550;0.2468;-0.6458;-2.5395;9.1630;-5.4344;0.0000;0.0000;0.0000;-13.4829;-0.6601;-64.1239;1.0000;0.0000;0.0000;0.0000;0.1428;-0.0149;-0.3269
1.0000;1.4100;141.0000;-0.1397;0.2118;-0.9220;-15.6861;37.1964;-12.3276;0.0000;0.0000;0.0000;-13.6379;-0.3275;-64.3311;1.0000;0.0000;0.0000;0.0000;0.1316;0.0233;-0.0499
1.0000;1.4200;142.0000;-0.0433;0.2126;-0.9991;8.8457;38.3369;-14.7493;0.0000;0.0000;0.0000;-13.5489;0.0104;-64.5647;1.0000;0.0000;0.0000;0.0000;0.0415;0.0224;0.0271
1.0000;1.4300;143.0000;0.0285;0.2210;-0.9763;13.9832;16.2322;-11.7480;0.0000;0.0000;0.0000;-13.4093;0.1409;-64.7168;1.0000;0.0000;0.0000;0.0000;-0.0267;0.0118;0.0038
1.0000;1.4400;144.0000;0.0529;0.2164;-0.9691;14.6126;2.5875;-4.7419;0.0000;0.0000;0.0000;-13.2633;0.1551;-64.7689;1.0000;0.0000;0.0000;0.0000;-0.0503;0.0139;-0.0040
1.0000;1.4500;145.0000;0.0513;0.2049;-1.0228;15.3265;6.2231;-0.7179;0.0000;0.0000;0.0000;-13.1031;0.2240;-64.7918;1.0000;0.0000;0.0000;0.0000;-0.0481;0.0230;0.0491
1.0000;1.4600;146.0000;0.0588;0.2088;-1.0380;20.2816;10.8631;0.8160;0.0000;0.0000;0.0000;-12.9004;0.3317;-64.8083;1.0000;0.0000;0.0000;0.0000;-0.0538;0.0158;0.0635
1.0000;1.4700;147.0000;0.0161;0.2077;-1.0228;21.8595;11.7511;3.1171;0.0000;0.0000;0.0000;-12.6818;0.4532;-64.8039;1.0000;0.0000;0.0000;0.0000;-0.0090;0.0132;0.0475
1.0000;1.4800;148.0000;-0.0379;0.1943;-1.0098;23.4914;15.7074;2.5138;0.0000;0.0000;0.0000;-12.4470;0.6120;-64.8135;1.0000;0.0000;0.0000;0.0000;0.0474;0.0228;0.0337
1.0000;1.4900;149.0000;-0.0450;0.2007;-0.9802;27.1438;13.4433;7.0097;0.0000;0.0000;0.0000;-12.1750;0.7582;-64.7738;1.0000;0.0000;0.0000;0.0000;0.0574;0.0119;0.0032
1.0000;1.5000;150.0000;-0.0542;0.2049;-0.9685;24.0780;-4.2054;18.6860;0.0000;0.0000;0.0000;-11.9313;0.7484;-64.5828;1.0000;0.0000;0.0000;0.0000;0.0677;0.0033;-0.0095
1.0000;1.5100;151.0000;-0.0467;0.1976;-0.9600;23.1359;-22.9686;26.1410;0.0000;0.0000;0.0000;-11.6964;0.5770;-64.2799;1.0000;0.0000;0.0000;0.0000;0.0579;0.0066;-0.0188
1.0000;1.5200;152.0000;0.0057;0.2082;-0.9280;22.8100;-24.2380;26.9875;0.0000;0.0000;0.0000;-11.4657;0.3938;-63.9669;1.0000;0.0000;0.0000;0.0000;0.0023;-0.0080;-0.0517
1.0000;1.5300;153.0000;0.0412;0.1994;-0.9458;19.0738;-16.1337;25.6238;0.0000;0.0000;0.0000;-11.2733;0.2861;-63.6838;1.0000;0.0000;0.0000;0.0000;-0.0356;-0.0028;-0.0347
1.0000;1.5400;154.0000;0.0428;0.1899;-0.9964;18.4933;-5.0917;22.9787;0.0000;0.0000;0.0000;-11.0872;0.2807;-63.4485;1.0000;0.0000;0.0000;0.0000;-0.0380;0.0036;0.0153
1.0000;1.5500;155.0000;0.0321;0.1903;-0.9695;21.4209;-2.1157;23.4855;0.0000;0.0000;0.0000;-10.8729;0.3072;-63.2134;1.0000;0.0000;0.0000;0.0000;-0.0269;-0.0003;-0.0123
1.0000;1.5600;156.0000;0.0038;0.1879;-0.9383;19.5482;-3.9633;25.7965;0.0000;0.0000;0.0000;-10.6760;0.3165;-62.9526;1.0000;0.0000;0.0000;0.0000;0.0016;-0.0014;-0.0442
1.0000;1.5700;157.0000;-0.0124;0.1880;-0.9311;17.6414;-3.8242;25.7865;0.0000;0.0000;0.0000;-10.4981;0.3263;-62.6920;1.0000;0.0000;0.0000;0.0000;0.0180;-0.0047;-0.0520
1.0000;1.5800;158.0000;-0.0200;0.1878;-0.9381;14.8592;2.3970;21.4841;0.0000;0.0000;0.0000;-10.3483;0.3887;-62.4851;1.0000;0.0000;0.0000;0.0000;0.0263;-0.0073;-0.0454
1.0000;1.5900;159.0000;-0.0216;0.1870;-0.9598;13.7973;9.6426;17.3652;0.0000;0.0000;0.0000;-10.2091;0.5146;-62.3314;1.0000;0.0000;0.0000;0.0000;0.0297;-0.0089;-0.0242
1.0000;1.6000;160.0000;0.0121;0.2139;-0.7253;6.7318;10.7159;20.2292;0.0000;0.0000;0.0000;-10.1633;0.6562;-62.1434;1.0000;0.0000;0.0000;0.0000;-0.0017;-0.0377;-0.2590
1.0000;1.6100;161.0000;-0.0035;0.2420;-1.2417;-1.8344;12.2446;19.5821;0.0000;0.0000;0.0000;-10.1794;0.8115;-61.9725;1.0000;0.0000;0.0000;0.0000;0.0170;-0.0644;0.2577
1.0000;1.6200;162.0000;-0.0500;0.2317;-1.0649;43.0502;-7.9633;33.8438;0.0000;0.0000;0.0000;-9.7440;0.7915;-61.6253;1.0000;0.0000;0.0000;0.0000;0.0641;-0.0595;0.0800
1.0000;1.6300;163.0000;-0.0067;0.1897;-1.0158;45.1002;-14.0107;42.7245;0.0000;0.0000;0.0000;-9.2871;0.7239;-61.1808;1.0000;0.0000;0.0000;0.0000;0.0199;-0.0254;0.0295
1.0000;1.6400;164.0000;0.0223;0.1850;-1.0106;47.6112;-19.7335;53.1083;0.0000;0.0000;0.0000;-8.8045;0.6125;-60.6253;1.0000;0.0000;0.0000;0.0000;-0.0109;-0.0287;0.0229
1.0000;1.6500;165.0000;0.0343;0.2361;-1.0071;84.0105;-23.5978;68.1039;0.0000;0.0000;0.0000;-7.9572;0.4747;-59.9177;1.0000;0.0000;0.0000;0.0000;-0.0250;-0.0916;0.0177
1.0000;1.6600;166.0000;-0.1027;0.0066;-0.9234;86.9467;-18.9343;57.1510;0.0000;0.0000;0.0000;-7.0835;0.3622;-59.3262;1.0000;0.0000;0.0000;0.0000;0.1095;0.1218;-0.0683
1.0000;1.6700;167.0000;-0.0250;0.1013;-1.0654;76.0592;4.4154;21.0563;0.0000;0.0000;0.0000;-6.3215;0.4308;-59.1220;1.0000;0.0000;0.0000;0.0000;0.0317;0.0140;0.0721
1.0000;1.6800;168.0000;0.0074;0.0769;-1.0479;86.3742;17.3169;7.9578;0.0000;0.0000;0.0000;-5.4573;0.6113;-59.0606;1.0000;0.0000;0.0000;0.0000;0.0020;0.0240;0.0531
1.0000;1.6900;169.0000;-0.1028;-0.1256;-0.5995;286.0235;98.7046;36.1172;0.0000;0.0000;0.0000;-2.5917;1.6220;-58.7688;1.0000;0.0000;0.0000;0.0000;0.1224;0.1949;-0.3977
1.0000;1.7000;170.0000;0.0378;-0.0223;-1.1609;367.0828;110.0631;21.7672;0.0000;0.0000;0.0000;1.0877;2.7260;-58.5671;1.0000;0.0000;0.0000;0.0000;0.0034;0.0259;0.1619
1.0000;1.7100;171.0000;0.1161;-0.1746;-1.2873;185.9613;12.2946;21.6239;0.0000;0.0000;0.0000;2.9582;2.8405;-58.3488;1.0000;0.0000;0.0000;0.0000;-0.0659;0.1326;0.2895
1.0000;1.7200;172.0000;0.0663;-0.1294;-1.0677;103.4082;-26.1067;14.0620;0.0000;0.0000;0.0000;3.9982;2.5717;-58.2239;1.0000;0.0000;0.0000;0.0000;-0.0199;0.0668;0.0707
1.0000;1.7300;173.0000;-0.0247;-0.0809;-1.1722;101.0822;-10.7747;7.7441;0.0000;0.0000;0.0000;5.0120;2.4580;-58.1550;1.0000;0.0000;0.0000;0.0000;0.0681;-0.0006;0.1765
1.0000;1.7400;174.0000;0.0219;-0.0865;-1.2339;16.0067;-5.4774;14.9550;0.0000;0.0000;0.0000;5.1782;2.3900;-58.0109;1.0000;0.0000;0.0000;0.0000;0.0203;-0.0038;0.2388
1.0000;1.7500;175.0000;-0.0555;-0.0859;-1.0998;-40.8960;-12.7836;20.7451;0.0000;0.0000;0.0000;4.7761;2.2329;-57.8164;1.0000;0.0000;0.0000;0.0000;0.0957;-0.0002;0.1043
1.0000;1.7600;176.0000;-0.1215;0.0049;-0.9946;-37.8072;-32.4907;68.1777;0.0000;0.0000;0.0000;4.4212;1.8549;-57.1622;1.0000;0.0000;0.0000;0.0000;0.1567;-0.0840;-0.0016
1.0000;1.7700;177.0000;-0.0110;-0.0591;-1.0091;-35.4826;-50.9624;87.7930;0.0000;0.0000;0.0000;4.0892;1.2818;-56.3241;1.0000;0.0000;0.0000;0.0000;0.0373;-0.0142;0.0122
1.0000;1.7800;178.0000;0.1527;-0.0565;-1.0110;-57.7694;-54.7170;79.1669;0.0000;0.0000;0.0000;3.5247;0.6826;-55.5707;1.0000;0.0000;0.0000;0.0000;-0.1369;-0.0092;0.0133
1.0000;1.7900;179.0000;0.1648;-0.0450;-0.9593;-65.5296;-27.5336;36.9719;0.0000;0.0000;0.0000;2.8726;0.3868;-55.2173;1.0000;0.0000;0.0000;0.0000;-0.1567;-0.0093;-0.0391
1.0000;1.8000;180.0000;0.1033;-0.0446;-0.9397;-58.4741;-8.1346;23.8849;0.0000;0.0000;0.0000;2.2888;0.3019;-54.9810;1.0000;0.0000;0.0000;0.0000;-0.0975;0.0011;-0.0593
1.0000;1.8100;181.0000;0.0912;0.0182;-0.9310;-33.6900;-10.9474;25.5258;0.0000;0.0000;0.0000;1.9529;0.1831;-54.7299;1.0000;0.0000;0.0000;0.0000;-0.0873;-0.0540;-0.0683
1.0000;1.8200;182.0000;0.0995;0.0778;-0.9931;-12.0192;-7.4428;24.0245;0.0000;0.0000;0.0000;1.8333;0.1008;-54.4923;1.0000;0.0000;0.0000;0.0000;-0.0973;-0.1104;-0.0063
1.0000;1.8300;183.0000;0.0580;0.0836;-0.9915;-9.2843;-8.3956;20.1824;0.0000;0.0000;0.0000;1.7407;0.0106;-54.2931;1.0000;0.0000;0.0000;0.0000;-0.0572;-0.1146;-0.0080
1.0000;1.8400;184.0000;0.0067;0.0933;-0.9518;-9.5680;-10.5357;18.7782;0.0000;0.0000;0.0000;1.6449;-0.1002;-54.1085;1.0000;0.0000;0.0000;0.0000;-0.0076;-0.1226;-0.0478
1.0000;1.8500;185.0000;-0.0224;0.1052;-0.9115;-6.7016;-15.2871;21.0670;0.0000;0.0000;0.0000;1.5570;-0.2622;-53.8963;1.0000;0.0000;0.0000;0.0000;0.0189;-0.1332;-0.0881
1.0000;1.8600;186.0000;-0.0192;0.0983;-0.9445;-8.3457;-16.8011;22.0842;0.0000;0.0000;0.0000;1.4722;-0.4360;-53.6800;1.0000;0.0000;0.0000;0.0000;0.0128;-0.1245;-0.0551
1.0000;1.8700;187.0000;-0.0075;0.0597;-0.9825;-9.0093;-20.5186;23.6235;0.0000;0.0000;0.0000;1.3800;-0.6470;-53.4489;1.0000;0.0000;0.0000;0.0000;-0.0023;-0.0844;-0.0171
1.0000;1.8800;188.0000;-0.0084;0.0015;-1.0024;-9.8478;-20.4673;22.6019;0.0000;0.0000;0.0000;1.2786;-0.8568;-53.2277;1.0000;0.0000;0.0000;0.0000;-0.0052;-0.0245;0.0027
1.0000;1.8900;189.0000;-0.0116;-0.0400;-1.0409;-4.2798;-18.8536;19.2804;0.0000;0.0000;0.0000;1.2326;-1.0495;-53.0390;1.0000;0.0000;0.0000;0.0000;-0.0054;0.0182;0.0413
1.0000;1.9000;190.0000;-0.0401;-0.0435;-1.0761;0.5342;-18.8041;15.7572;0.0000;0.0000;0.0000;1.2381;-1.2467;-52.8878;1.0000;0.0000;0.0000;0.0000;0.0197;0.0220;0.0765
1.0000;1.9100;191.0000;-0.0737;-0.0303;-1.0727;-6.9369;-17.4034;12.7679;0.0000;0.0000;0.0000;1.1659;-1.4234;-52.7638;1.0000;0.0000;0.0000;0.0000;0.0499;0.0093;0.0732
1.0000;1.9200;192.0000;-0.0801;-0.0230;-1.0363;-16.7229;-12.9235;8.3907;0.0000;0.0000;0.0000;0.9965;-1.5543;-52.6823;1.0000;0.0000;0.0000;0.0000;0.0537;0.0044;0.0368
1.0000;1.9300;193.0000;-0.0401;-0.0477;-1.0233;-19.3705;-6.5321;-2.0186;0.0000;0.0000;0.0000;0.8034;-1.6193;-52.7036;1.0000;0.0000;0.0000;0.0000;0.0122;0.0324;0.0239
1.0000;1.9400;194.0000;-0.0369;-0.0734;-1.0301;-23.6107;-1.3180;-2.7802;0.0000;0.0000;0.0000;0.5681;-1.6321;-52.7316;1.0000;0.0000;0.0000;0.0000;0.0085;0.0619;0.0305
1.0000;1.9500;195.0000;-0.0467;-0.0932;-0.9909;-18.6892;-2.7664;6.8721;0.0000;0.0000;0.0000;0.4056;-1.6636;-52.6729;1.0000;0.0000;0.0000;0.0000;0.0179;0.0854;-0.0086
1.0000;1.9600;196.0000;-0.0154;-0.1133;-0.9766;-4.6308;-1.7569;6.1869;0.0000;0.0000;0.0000;0.3575;-1.6815;-52.6111;1.0000;0.0000;0.0000;0.0000;-0.0138;0.1069;-0.0229
1.0000;1.9700;197.0000;-0.0154;-0.1061;-0.9910;2.8827;3.3924;3.0758;0.0000;0.0000;0.0000;0.3854;-1.6478;-52.5801;1.0000;0.0000;0.0000;0.0000;-0.0137;0.0997;-0.0086
1.0000;1.9800;198.0000;-0.2668;-0.0141;-0.9715;-8.0817;-68.8970;26.1916;0.0000;0.0000;0.0000;0.2956;-2.3383;-52.3221;1.0000;0.0000;0.0000;0.0000;0.2337;0.0079;-0.0279
1.0000;1.9900;199.0000;-0.0829;0.0565;-0.9047;78.2710;-111.3636;58.6349;0.0000;0.0000;0.0000;1.0491;-3.4581;-51.7466;1.0000;0.0000;0.0000;0.0000;0.0292;-0.0691;-0.0937
1.0000;2.0000;200.0000;-0.0411;0.0320;-1.0375;71.0925;-74.2481;64.6901;0.0000;0.0000;0.0000;1.7145;-4.2143;-51.1149;1.0000;0.0000;0.0000;0.0000;-0.0280;-0.0579;0.0402
1.0000;2.0100;201.0000;-0.0011;0.0224;-1.0375;45.8822;-42.8463;58.1417;0.0000;0.0000;0.0000;2.1291;-4.6620;-50.5463;1.0000;0.0000;0.0000;0.0000;-0.0777;-0.0569;0.0412
1.0000;2.0200;202.0000;-0.0154;-0.0490;-1.0503;38.9881;-8.3722;42.5508;0.0000;0.0000;0.0000;2.4842;-4.7628;-50.1230;1.0000;0.0000;0.0000;0.0000;-0.0672;0.0079;0.0546
1.0000;2.0300;203.0000;-0.0724;-0.0375;-1.0281;19.5790;8.9544;21.0487;0.0000;0.0000;0.0000;2.6622;-4.6828;-49.9079;1.0000;0.0000;0.0000;0.0000;-0.0100;-0.0079;0.0326
1.0000;2.0400;204.0000;-0.0703;-0.0354;-1.0102;6.1341;20.8878;3.2248;0.0000;0.0000;0.0000;2.7201;-4.4756;-49.8657;1.0000;0.0000;0.0000;0.0000;-0.0092;-0.0116;0.0144
1.0000;2.0500;205.0000;-0.0629;-0.0805;-1.0323;6.9008;25.9915;-0.5743;0.0000;0.0000;0.0000;2.7962;-4.2111;-49.8610;1.0000;0.0000;0.0000;0.0000;-0.0122;0.0322;0.0363
1.0000;2.0600;206.0000;-0.0294;-0.0586;-1.0183;-12.3040;20.8245;-1.6075;0.0000;0.0000;0.0000;2.6736;-4.0023;-49.8671;1.0000;0.0000;0.0000;0.0000;-0.0417;0.0110;0.0220
1.0000;2.0700;207.0000;-0.0462;-0.0309;-0.9820;-22.4972;6.5606;-5.4833;0.0000;0.0000;0.0000;2.4522;-3.9343;-49.9190;1.0000;0.0000;0.0000;0.0000;-0.0225;-0.0133;-0.0146
1.0000;2.0800;208.0000;-0.0858;-0.0046;-0.9611;-20.9689;-13.9900;-3.9768;0.0000;0.0000;0.0000;2.2456;-4.0725;-49.9645;1.0000;0.0000;0.0000;0.0000;0.0159;-0.0357;-0.0357
1.0000;2.0900;209.0000;-0.0764;0.0025;-0.9534;-14.7292;-22.5448;-0.8817;0.0000;0.0000;0.0000;2.0996;-4.2974;-49.9819;1.0000;0.0000;0.0000;0.0000;0.0029;-0.0399;-0.0432
1.0000;2.1000;210.0000;-0.0610;0.0108;-0.9867;-15.8565;0.9905;4.1518;0.0000;0.0000;0.0000;1.9281;-4.2810;-49.9352;1.0000;0.0000;0.0000;0.0000;-0.0144;-0.0457;-0.0098
1.0000;2.1100;211.0000;-0.0157;0.0203;-1.0289;-32.1538;26.4851;-4.1327;0.0000;0.0000;0.0000;1.6090;-4.0150;-49.9685;1.0000;0.0000;0.0000;0.0000;-0.0563;-0.0505;0.0320
1.0000;2.1200;212.0000;-0.0582;0.0248;-1.0334;-34.8303;43.7685;-6.2061;0.0000;0.0000;0.0000;1.2641;-3.5759;-50.0197;1.0000;0.0000;0.0000;0.0000;-0.0072;-0.0491;0.0358
1.0000;2.1300;213.0000;-0.0644;-0.0121;-1.0064;-29.6050;54.7536;-5.0381;0.0000;0.0000;0.0000;0.9703;-3.0275;-50.0596;1.0000;0.0000;0.0000;0.0000;0.0078;-0.0067;0.0082
1.0000;2.1400;214.0000;-0.0540;-0.0599;-0.9859;-24.6756;62.0315;-5.9926;0.0000;0.0000;0.0000;0.7259;-2.4064;-50.1104;1.0000;0.0000;0.0000;0.0000;0.0079;0.0457;-0.0130
1.0000;2.1500;215.0000;-0.0637;-0.0774;-0.9969;-16.2747;65.3553;-12.7059;0.0000;0.0000;0.0000;0.5720;-1.7549;-50.2322;1.0000;0.0000;0.0000;0.0000;0.0288;0.0665;-0.0025
1.0000;2.1600;216.0000;-0.0987;-0.0349;-1.0281;-10.4303;42.5865;-8.8636;0.0000;0.0000;0.0000;0.4700;-1.3283;-50.3170;1.0000;0.0000;0.0000;0.0000;0.0733;0.0261;0.0284
1.0000;2.1700;217.0000;-0.0770;0.0013;-1.0158;1.6955;13.1933;0.2835;0.0000;0.0000;0.0000;0.4869;-1.1964;-50.3131;1.0000;0.0000;0.0000;0.0000;0.0553;-0.0095;0.0161
1.0000;2.1800;218.0000;-0.0384;-0.0047;-1.0632;4.5940;11.8095;0.6867;0.0000;0.0000;0.0000;0.5327;-1.0783;-50.3052;1.0000;0.0000;0.0000;0.0000;0.0188;-0.0044;0.0634
1.0000;2.1900;219.0000;-0.0528;-0.0129;-1.0333;-3.9748;8.5786;0.6660;0.0000;0.0000;0.0000;0.4928;-0.9926;-50.2977;1.0000;0.0000;0.0000;0.0000;0.0350;0.0040;0.0335
1.0000;2.2000;220.0000;-0.0303;-0.0427;-1.0100;-2.1476;1.1338;3.1632;0.0000;0.0000;0.0000;0.4996;-0.9792;-50.2743;1.0000;0.0000;0.0000;0.0000;0.0132;0.0343;0.0102
1.0000;2.2100;221.0000;-0.0854;-0.0158;-1.0200;4.1431;-31.9784;22.2249;0.0000;0.0000;0.0000;0.5367;-1.3010;-50.0549;1.0000;0.0000;0.0000;0.0000;0.0658;0.0069;0.0203
1.0000;2.2200;222.0000;0.0079;-0.0383;-1.0425;42.3414;-45.0622;33.2401;0.0000;0.0000;0.0000;0.9515;-1.7556;-49.7280;1.0000;0.0000;0.0000;0.0000;-0.0358;0.0246;0.0430
1.0000;2.2300;223.0000;-0.0173;-0.0884;-1.1091;20.0948;-34.1404;16.1420;0.0000;0.0000;0.0000;1.1472;-2.1000;-49.5729;1.0000;0.0000;0.0000;0.0000;-0.0170;0.0692;0.1099
1.0000;2.2400;224.0000;-0.0753;-0.0200;-1.0265;15.9409;-26.0792;20.3652;0.0000;0.0000;0.0000;1.2988;-2.3650;-49.3746;1.0000;0.0000;0.0000;0.0000;0.0355;-0.0014;0.0275
1.0000;2.2500;225.0000;-0.0230;-0.0419;-1.0499;19.8580;-12.1598;9.8243;0.0000;0.0000;0.0000;1.4923;-2.4857;-49.2786;1.0000;0.0000;0.0000;0.0000;-0.0198;0.0171;0.0512
1.0000;2.2600;226.0000;-0.0403;-0.0363;-1.0017;14.8777;-3.0861;2.5201;0.0000;0.0000;0.0000;1.6400;-2.5172;-49.2542;1.0000;0.0000;0.0000;0.0000;-0.0035;0.0087;0.0030
1.0000;2.2700;227.0000;-0.0392;-0.1154;-0.9948;25.4576;1.4855;5.4019;0.0000;0.0000;0.0000;1.8922;-2.5041;-49.1997;1.0000;0.0000;0.0000;0.0000;-0.0047;0.0843;-0.0038
1.0000;2.2800;228.0000;-0.0263;-0.0570;-1.0665;37.7354;-1.0329;19.5187;0.0000;0.0000;0.0000;2.2610;-2.5215;-49.0049;1.0000;0.0000;0.0000;0.0000;-0.0174;0.0202;0.0681
1.0000;2.2900;229.0000;-0.0600;-0.0169;-1.1023;42.3758;-12.4390;28.0071;0.0000;0.0000;0.0000;2.6724;-2.6579;-48.7302;1.0000;0.0000;0.0000;0.0000;0.0147;-0.0270;0.1043
1.0000;2.3000;230.0000;0.0100;-0.0077;-1.1071;32.5965;-25.8774;33.1831;0.0000;0.0000;0.0000;2.9796;-2.9265;-48.4095;1.0000;0.0000;0.0000;0.0000;-0.0592;-0.0423;0.1095
1.0000;2.3100;231.0000;0.0014;-0.0099;-1.0054;28.4078;-34.5820;34.1117;0.0000;0.0000;0.0000;3.2462;-3.2904;-48.0872;1.0000;0.0000;0.0000;0.0000;-0.0564;-0.0450;0.0084
